text_sample,actual_class,ttr,tree_depth,adj_noun_ratio,flesch_kincaid,semicolon_density,comma_density,pred_tier_a_xgb,pred_tier_b_ffnn,pred_tier_c_transformer,all_correct,deceptive_sample
"His own father did not long survive mine; and within half a year from these events Mr. Wickham wrote to inform me that, having finally resolved against taking orders, he hoped I should not think it unreasonable for him to expect some more immediate pecuniary advantage, in lieu of the preferment, by which he could not be benefited. He had some intention, he added, of studying the law, and I must be aware that the interest of one thousand pounds would be a very insufficient support therein. I rather wished than believed him to be sincere; but, at any rate, was perfectly ready to accede to his proposal.",human,0.79,9.666666666666666,0.5333333333333333,12.749259259259262,2.0,9.0,human,human,human,True,False
"Imprudent as a marriage between Mr. Wickham and our poor Lydia would be, we are now anxious to be assured it has taken place, for there is but too much reason to fear they are not gone to Scotland. Colonel Forster came yesterday, having left Brighton the day before, not many hours after the express. Though Lydia's short letter to Mrs. F. gave them to understand that they were going to Gretna Green, something was dropped by Denny expressing his belief that W. never intended to go there, or to marry Lydia at all, which was repeated to Colonel F., who, instantly taking the alarm, set off from B., intending to trace their route.",human,0.81,8.333333333333334,0.4545454545454545,7.460482456140351,0.0,11.0,human,human,human,True,False
"No additional agitation should be thrown at this period among those she loved and the evil should not act on herself by anticipation before the appointed time. A fortnight, at least, of leisure and peace of mind, to crown every warmer, but more agitating, delight, should be hers. She soon resolved, equally as a duty and a pleasure, to employ half an hour of this holiday of spirits in calling on Miss Fairfax. She ought to go and she was longing to see her; the resemblance of their present situations increasing every other motive of goodwill. It would be a secret satisfaction; but the consciousness of a similarity of prospect would certainly add to the interest with which she should attend to any thing Jane might communicate.",human,0.73,7.0,0.1851851851851851,12.805763779527563,2.0,8.0,human,human,human,True,False
"As he quitted the room, Elizabeth felt how improbable it was that they should ever see each other again on such terms of cordiality as had marked their several meetings in Derbyshire; and as she threw a retrospective glance over the whole of their acquaintance, so full of contradictions and varieties, sighed at the perverseness of those feelings which would now have promoted its continuance, and would formerly have rejoiced in its termination. If gratitude and esteem are good foundations of affection, Elizabeth's change of sentiment will be neither improbable nor faulty. But if otherwise, if the regard springing from such sources is unreasonable or unnatural, in comparison of what is so often described as arising on a first interview with its object, and even before two words have been exchanged, nothing can be said in her defence, except that she had given somewhat of a trial to the latter method, in her partiality for Wickham, and that its ill success might, perhaps, authorize her to seek the other less interesting mode of attachment.",human,0.78,9.666666666666666,0.53125,26.018505747126444,1.0,14.0,human,human,human,True,False
"Elinor would not argue upon the propriety of overcoming such feelings; she only endeavoured to counteract them by working on others; represented it, therefore, as a measure which would fix the time of her returning to that dear mother, whom she so much wished to see, in a more eligible, more comfortable manner, than any other plan could do, and perhaps without any greater delay. From Cleveland, which was within a few miles of Bristol, the distance to Barton was not beyond one day, though a long day's journey; and their mother's servant might easily come there to attend them down; and as there could be no occasion of their staying above a week at Cleveland, they might now be at home in little more than three weeks' time.",human,0.78,11.0,0.4761904761904761,26.67042635658915,4.0,11.0,human,human,human,True,False
"But, whatever may be their own wishes, it is very unlikely they should have opposed their brother's. What sister would think herself at liberty to do it, unless there were something very objectionable? If they believed him attached to me they would not try to part us; if he were so, they could not succeed. By supposing such an affection, you make everybody acting unnaturally and wrong, and me most unhappy. Do not distress me by the idea. I am not ashamed of having been mistaken--or, at least, it is slight, it is nothing in comparison of what I should feel in thinking ill of him or his sisters.",human,0.74,6.0,1.125,8.491330275229359,1.0,9.0,human,human,human,True,False
"AND IN WHICH THE NARRATIVE REVERTS TO THE MERRY OLD GENTLEMAN AND HIS YOUTHFUL FRIENDS. The coach rattled away, over nearly the same ground as that which Oliver had traversed when he first entered London in company with the Dodger; and, turning a different way when it reached the Angel at Islington, stopped at length before a neat house, in a quiet shady street near Pentonville. Here, a bed was prepared, without loss of time, in which Mr. Brownlow saw his young charge carefully and comfortably deposited; and here, he was tended with a kindness and solicitude that knew no bounds.",human,0.73,7.0,0.3333333333333333,11.431757425742576,2.0,8.0,human,human,human,True,False
"It is Frank Churchill's duty to pay this attention to his father. He knows it to be so, by his promises and messages; but if he wished to do it, it might be done. A man who felt rightly would say at once, simply and resolutely, to Mrs. Churchill ‘Every sacrifice of mere pleasure you will always find me ready to make to your convenience; but I must go and see my father immediately. I know he would be hurt by my failing in such a mark of respect to him on the present occasion. I shall, therefore, set off to-morrow.'",human,0.73,6.2,0.2,7.214603960396037,2.0,6.0,human,human,human,True,False
"At last, when the night was slow to creep on towards two o'clock, I felt that I absolutely could no longer bear the place as a place to lie down in, and that I must get up. I therefore got up and put on my clothes, and went out across the yard into the long stone passage, designing to gain the outer courtyard and walk there for the relief of my mind. But I was no sooner in the passage than I extinguished my candle; for I saw Miss Havisham going along it in a ghostly manner, making a low cry.",human,0.69,7.333333333333333,0.3333333333333333,12.26079207920792,1.0,6.0,human,human,human,True,False
"It is a truth universally acknowledged, that a young lady possessed of a comfortable fortune, must be in want of a husband; yet, it is a less frequently observed consequence of a comfortable fortune, that her brothers, however deficient in personal merit, should feel themselves entitled to dictate the terms of her felicity. Such was the case with Mr. Thomas Ashworth, whose sense of familial duty, oddly mingled with a degree of self-importance quite disproportionate to his achievements, led him to view his sister, Miss Eleanor, as a means of solidifying an advantageous connection for the entire family. He spoke, of course, of securing her happiness, but one detected a distinct emphasis on the *establishment* such a match would afford, and a regrettable lack of consideration for Miss Eleanor’s own inclinations. A dutiful daughter, she felt the weight of his expectations, and the subtle pressure to sacrifice personal preference upon the altar of family advancement.",ai_mimicked,0.74,9.5,0.4473684210526316,16.978709677419356,1.0,17.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"I have something of consequence to inform you of, which I was on the point of communicating by paper. I am charged with a most agreeable office (breathing rather faster than usual as she spoke.) Colonel Brandon, who was here only ten minutes ago, has desired me to say, that understanding you mean to take orders, he has great pleasure in offering you the living of Delaford now just vacant, and only wishes it were more valuable. Allow me to congratulate you on having so respectable and well-judging a friend, and to join in his wish that the living it is about two hundred a-year were much more considerable, and such as might better enable you to as might be more than a temporary accommodation to yourself such, in short, as might establish all your views of happiness.”",human,0.75,9.0,0.7058823529411765,15.736014492753622,0.0,10.0,human,human,human,True,False
"In the morning, with my tools upon my shoulder, eating my morsel of black bread as I go, I make a circuit by the prison, on my way to my work. There I see him, high up, behind the bars of a lofty iron cage, bloody and dusty as last night, looking through. He has no hand free, to wave to me; I dare not call to him; he regards me like a dead man.” Defarge and the three glanced darkly at one another. The looks of all of them were dark, repressed, and revengeful, as they listened to the countryman's story; the manner of all of them, while it was secret, was authoritative too.",human,0.72,6.8,0.6842105263157895,8.360869565217392,3.0,14.0,human,human,human,True,False
"Lucy's marriage, the unceasing and reasonable wonder among them all, formed of course one of the earliest discussions of the lovers; and Elinor's particular knowledge of each party made it appear to her in every view, as one of the most extraordinary and unaccountable circumstances she had ever heard. How they could be thrown together, and by what attraction Robert could be drawn on to marry a girl, of whose beauty she had herself heard him speak without any admiration, a girl too already engaged to his brother, and on whose account that brother had been thrown off by his family it was beyond her comprehension to make out.",human,0.72,8.5,0.3157894736842105,23.852155963302756,1.0,7.0,human,human,human,True,False
"Not that it was Mr. Giles's habit to admit to too great familiarity the humbler servants: towards whom it was rather his wont to deport himself with a lofty affability, which, while it gratified, could not fail to remind them of his superior position in society. But, death, fires, and burglary, make all men equals; so Mr. Giles sat with his legs stretched out before the kitchen fender, leaning his left arm on the table, while, with his right, he illustrated a circumstantial and minute account of the robbery, to which his hearers (but especially the cook and housemaid, who were of the party) listened with breathless interest.",human,0.72,10.5,0.25,13.077037037037035,1.0,13.0,human,human,human,True,False
"The late Mr. Harrington, a man of rigid principles and considerable estate, had instilled in his children a sense of obligation so profound it bordered on the oppressive. It was not merely affection, though affection existed, that bound his offspring to his wishes, but a deeply ingrained belief that they were stewards of his legacy, entrusted with its preservation and advancement. His youngest son, Frederick, a gentleman of decidedly artistic temperament, found himself, much to his chagrin, compelled to enter the law, a profession utterly devoid of appeal, solely to secure the family’s holdings against a distant, and perhaps imaginary, threat. One overheard him lamenting to a friend, with a sigh most dramatic, that his muse was sacrificed upon the altar of ‘establishment’ and ‘propriety’. The irony, of course, was not lost on those who knew the elder Harrington’s own youthful aspirations, long since abandoned for the more practical concerns of land and lineage.",ai_mimicked,0.75,7.6,0.3421052631578947,14.342077922077925,0.0,20.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"It was so clearly beyond hope to reason with him, or try to restore him, that--as if by agreement--they each put a hand upon his shoulder, and soothed him to sit down before the fire, with a promise that he should have his work presently. He sank into the chair, and brooded over the embers, and shed tears. As if all that had happened since the garret time were a momentary fancy, or a dream, Mr. Lorry saw him shrink into the exact figure that Defarge had had in keeping. Affected, and impressed with terror as they both were, by this spectacle of ruin, it was not a time to yield to such emotions.",human,0.7,7.25,0.1904761904761904,9.138842105263162,0.0,11.0,human,human,human,True,False
"I should not like a man who is so soon discomposed by a hot morning. Harriet's sweet easy temper will not mind it.” He was gone long enough to have had a very comfortable meal, and came back all the better grown quite cool and, with good manners, like himself able to draw a chair close to them, take an interest in their employment; and regret, in a reasonable way, that he should be so late. He was not in his best spirits, but seemed trying to improve them; and, at last, made himself talk nonsense very agreeably. They were looking over views in Swisserland.",human,0.77,5.6,0.8333333333333334,8.22095238095238,2.0,9.0,human,human,human,True,False
"Like half the rest of the world, if more than half there be that are clever and good, Marianne, with excellent abilities and an excellent disposition, was neither reasonable nor candid. She expected from other people the same opinions and feelings as her own, and she judged of their motives by the immediate effect of their actions on herself. Thus a circumstance occurred, while the sisters were together in their own room after breakfast, which sunk the heart of Mrs. Jennings still lower in her estimation; because, through her own weakness, it chanced to prove a source of fresh pain to herself, though Mrs. Jennings was governed in it by an impulse of the utmost goodwill.",human,0.77,8.0,0.7619047619047619,10.852827586206896,1.0,10.0,human,human,human,True,False
"Consider the subtle ways systemic injustice breeds moral compromise. When individuals are consistently denied opportunities or subjected to unfair treatment, the temptation to circumvent the rules – to engage in acts of petty theft, fraud, or even violence – can become overwhelming. This isn’t to excuse such behavior, but to understand it as a consequence of a broken system that fails to provide equitable pathways to success. The moral calculus shifts; what might be considered wrong in a just society becomes a necessary act of survival. This doesn’t absolve individual responsibility, but highlights the societal factors that contribute to, and even encourage, the erosion of ethical standards.",ai_neutral,0.77,7.4,0.5925925925925926,15.07619047619048,1.0,7.0,ai_neutral,ai_neutral,ai_neutral,True,False
"You are in a melancholy humour, and fancy that any one unlike yourself must be happy. But remember that the pain of parting from friends will be felt by every body at times, whatever be their education or state. You want nothing but patience or give it a more fascinating name, call it hope. Your mother will secure to you, in time, that independence you are so anxious for; it is her duty, and it will, it must ere long become her happiness to prevent your whole youth from being wasted in discontent. How much may not a few months do?”",human,0.74,5.8,0.4210526315789473,8.761267326732675,1.0,7.0,human,human,human,True,False
"Waiving that point, however, and supposing her to be, as you describe her, only pretty and good-natured, let me tell you, that in the degree she possesses them, they are not trivial recommendations to the world in general, for she is, in fact, a beautiful girl, and must be thought so by ninety-nine people out of an hundred; and till it appears that men are much more philosophic on the subject of beauty than they are generally supposed; till they do fall in love with well-informed minds instead of handsome faces, a girl, with such loveliness as Harriet, has a certainty of being admired and sought after, of having the power of chusing from among many, consequently a claim to be nice.",human,0.74,14.0,0.5555555555555556,49.399836065573766,2.0,16.0,human,human,human,True,False
"“The only thing necessary for the triumph of evil is for good men to do nothing,” a quote often attributed to Edmund Burke, highlights a crucial aspect of moral corruption: passive complicity. While active participation in unethical acts is undeniably damaging, the silence and inaction of those who recognize wrongdoing can be equally destructive. This isn’t merely a matter of individual conscience; systemic corruption thrives on a culture of fear and self-preservation, where whistleblowers are ostracized and accountability is lacking. The pressure to conform, to avoid rocking the boat, often outweighs the moral imperative to speak out. Consequently, corruption festers in the shadows, shielded by the silence of those who know better.",ai_neutral,0.76,7.6,0.4482758620689655,14.954928571428573,1.0,8.0,human,ai_mimicked,ai_neutral,False,False
"How she should begin how she should express herself in her note to Edward, was now all her concern. The particular circumstances between them made a difficulty of that which to any other person would have been the easiest thing in the world; but she equally feared to say too much or too little, and sat deliberating over her paper, with the pen in her hand, till broken in on by the entrance of Edward himself. He had met Mrs. Jennings at the door in her way to the carriage, as he came to leave his farewell card; and she, after apologising for not returning herself, had obliged him to enter, by saying that Miss Dashwood was above, and wanted to speak with him on very particular business.",human,0.72,8.666666666666666,0.3529411764705882,13.7603125,2.0,9.0,human,human,human,True,False
"The concept of social class frequently operates as a self-fulfilling prophecy, shaping not only opportunities but also perceptions and behaviors. Individuals internalize the expectations associated with their perceived class position, influencing their aspirations, risk tolerance, and even their sense of self-worth. Those from lower socioeconomic backgrounds may experience “stereotype threat,” underperforming due to the fear of confirming negative societal biases. Conversely, those from privileged backgrounds may exhibit a sense of entitlement, hindering their development of empathy and resilience. This internalization isn’t conscious malice, but a deeply ingrained psychological effect of navigating a stratified society, demonstrating how class isn’t merely economic, but profoundly psychological.",ai_neutral,0.76,6.8,0.375,19.251766990291262,0.0,10.0,ai_neutral,ai_neutral,ai_neutral,True,False
"on this subject; and it was but the very Saturday night before I left Hunsford,--between our pools at quadrille, while Mrs. Jenkinson was arranging Miss De Bourgh's footstool,--that she said, ‘Mr. Collins, you must marry. A clergyman like you must marry. Choose properly, choose a gentlewoman for my sake, and for your own; let her be an active, useful sort of person, not brought up high, but able to make a small income go a good way. Find such a woman as soon as you can, bring her to Hunsford, and I will visit her.' Allow me, by the way, to observe, my fair cousin, that I do not reckon the notice and kindness of Lady Catherine de Bourgh as among the least of the advantages in my power to offer.",human,0.8,6.2,0.5263157894736842,7.74215921483097,2.0,16.0,human,human,human,True,False
"He told her all he had meant to do, to hide her shame, if he had lived, and prayed her, if he died, not to curse his memory, or think the consequences of their sin would be visited on her or their young child; for all the guilt was his. He reminded her of the day he had given her the little locket and the ring with her christian name engraved upon it, and a blank left for that which he hoped one day to have bestowed upon her prayed her yet to keep it, and wear it next her heart, as she had done before and then ran on, wildly, in the same words, over and over again, as if he had gone distracted.",human,0.6,11.0,0.3571428571428571,22.850600000000004,1.0,13.0,human,human,human,True,False
"She sat by the drawing-room fire after tea, till the moment of Lady Middleton's arrival, without once stirring from her seat, or altering her attitude, lost in her own thoughts, and insensible of her sister's presence; and when at last they were told that Lady Middleton waited for them at the door, she started as if she had forgotten that any one was expected. They arrived in due time at the place of destination, and as soon as the string of carriages before them would allow, alighted, ascended the stairs, heard their names announced from one landing-place to another in an audible voice, and entered a room splendidly lit up, quite full of company, and insufferably hot.",human,0.72,7.5,0.28,24.67286324786325,1.0,13.0,human,human,human,True,False
"Consider the bustling marketplace of New Bailey, a scene teeming with life and, alas, with opportunities for the young and unwary to be led astray. Young Thomas, sent with a shilling for his mother’s medicine, found himself captivated by the gaudy displays of a travelling showman, a fellow whose promises were as hollow as his painted backdrops. The shilling vanished, swallowed by the glittering illusion of fortune and delight, and returned Thomas home empty-handed, burdened not merely by his mother’s illness, but by the weight of his own foolish transgression. The cries of the vendors, the laughter of the crowd, the very air itself seemed to mock his naiveté, a harsh lesson learned amidst the vibrant chaos of the city.",ai_mimicked,0.67,9.25,0.4,14.400000000000002,0.0,13.0,human,ai_mimicked,ai_mimicked,False,False
"well, that must be infinitely provoking! I have quite a horror of upstarts. Maple Grove has given me a thorough disgust to people of that sort; for there is a family in that neighbourhood who are such an annoyance to my brother and sister from the airs they give themselves! Your description of Mrs. Churchill made me think of them directly. People of the name of Tupman, very lately settled there, and encumbered with many low connexions, but giving themselves immense airs, and expecting to be on a footing with the old established families. A year and a half is the very utmost that they can have lived at West Hall; and how they got their fortune nobody knows.",human,0.73,6.166666666666667,0.3333333333333333,7.996302521008403,2.0,5.0,human,human,human,True,False
"Had my mother given me some active profession when I was removed at eighteen from the care of Mr. Pratt, I think, nay, I am sure, it would never have happened; for though I left Longstaple with what I thought, at the time, a most unconquerable preference for his niece, yet had I then had any pursuit, any object to engage my time and keep me at a distance from her for a few months, I should very soon have outgrown the fancied attachment, especially by mixing more with the world, as in such case I must have done. But instead of having any thing to do, instead of having any profession chosen for me, or being allowed to chuse any myself, I returned home to be completely idle; and for the first twelvemonth afterwards I had not even the nominal employment, which belonging to the university would have given me; for I was not entered at Oxford till I was nineteen.",human,0.74,9.0,0.5263157894736842,22.00456790123457,3.0,15.0,human,human,human,True,False
"Consider the subtle ways power imbalances contribute to moral corruption. When individuals or groups possess disproportionate influence – whether political, economic, or social – they are often shielded from the consequences of their actions. This creates a sense of impunity, fostering a belief that the usual rules don’t apply to them. The temptation to exploit their position for personal gain becomes increasingly difficult to resist, particularly when accountability mechanisms are weak or compromised. This isn’t simply about individual failings; it’s a structural problem rooted in the unequal distribution of power. Addressing moral corruption, therefore, requires not only punishing wrongdoing but also dismantling the systems that enable and protect it.",ai_neutral,0.79,6.5,0.5384615384615384,15.736962616822428,1.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The human brain, remarkably efficient, often prioritizes emotional consistency over factual accuracy. Consequently, self-deception frequently manifests as confirmation bias – the tendency to seek out information that validates pre-existing beliefs, while dismissing evidence to the contrary. Consider the investor who clings to a losing stock, continually rationalizing its decline with optimistic projections, or the individual in a failing relationship who focuses solely on fleeting moments of connection. This isn’t stupidity; it’s the brain attempting to minimize cognitive dissonance, the psychological discomfort of holding conflicting ideas. The longer this pattern persists, the more entrenched the deception becomes, creating a self-fulfilling prophecy.",ai_neutral,0.82,6.4,0.4482758620689655,18.830989898989905,1.0,9.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Two gaolers, who had been standing there, went out, and the prisoner was brought in, and put to the bar. Everybody present, except the one wigged gentleman who looked at the ceiling, stared at him. All the human breath in the place, rolled at him, like a sea, or a wind, or a fire. Eager faces strained round pillars and corners, to get a sight of him; spectators in back rows stood up, not to miss a hair of him; people on the floor of the court, laid their hands on the shoulders of the people before them, to help themselves, at anybody's cost, to a view of him--stood a-tiptoe, got upon ledges, stood upon next to nothing, to see every inch of him.",human,0.68,6.75,0.1481481481481481,11.725806451612904,2.0,19.0,human,human,human,True,False
"Elizabeth most thankfully consented, and a servant was despatched to Longbourn, to acquaint the family with her stay, and bring back a supply of clothes. At five o'clock the two ladies retired to dress, and at half-past six Elizabeth was summoned to dinner. To the civil inquiries which then poured in, and amongst which she had the pleasure of distinguishing the much superior solicitude of Mr. Bingley, she could not make a very favourable answer. Jane was by no means better. The sisters, on hearing this, repeated three or four times how much they were grieved, how shocking it was to have a bad cold, and how excessively they disliked being ill themselves; and then thought no more of the matter: and their indifference towards Jane, when not immediately before them, restored Elizabeth to the enjoyment of all her original dislike.",human,0.76,7.2,0.4761904761904761,11.400531914893625,1.0,12.0,human,human,human,True,False
"Elizabeth found that nothing was beneath this great lady's attention which could furnish her with an occasion for dictating to others. In the intervals of her discourse with Mrs. Collins, she addressed a variety of questions to Maria and Elizabeth, but especially to the latter, of whose connections she knew the least, and who, she observed to Mrs. Collins, was a very genteel, pretty kind of girl. She asked her at different times how many sisters she had, whether they were older or younger than herself, whether any of them were likely to be married, whether they were handsome, where they had been educated, what carriage her father kept, and what had been her mother's maiden name?",human,0.72,9.666666666666666,0.5882352941176471,11.48813675213675,0.0,13.0,ai_mimicked,human,human,False,False
"Some change of countenance was necessary for each gentleman as they walked into Mrs. Weston's drawing-room; Mr. Elton must compose his joyous looks, and Mr. John Knightley disperse his ill-humour. Mr. Elton must smile less, and Mr. John Knightley more, to fit them for the place. Emma only might be as nature prompted, and shew herself just as happy as she was. To her it was real enjoyment to be with the Westons. Mr. Weston was a great favourite, and there was not a creature in the world to whom she spoke with such unreserve, as to his wife; not any one, to whom she related with such conviction of being listened to and understood, of being always interesting and always intelligible, the little affairs, arrangements, perplexities, and pleasures of her father and herself.",human,0.68,8.2,0.5454545454545454,8.0047263681592,2.0,12.0,human,human,human,True,False
"One could scarcely attend a ball without observing the delicate dance of social maneuvering, the subtle assessments of lineage and fortune that governed every interaction. A young lady, though possessed of a pleasing countenance and a modest dowry, might find herself overlooked in favour of one whose family boasted a title, however obscure. It was not, perhaps, a matter of deliberate unkindness, but rather a consequence of ingrained habit, a subconscious adherence to the established order. The gentlemen, naturally, were expected to consider such matters with a degree of discretion, to weigh the advantages of a suitable alliance against the potential for social embarrassment. And the ladies, for their part, were expected to accept these limitations with a graceful resignation, lest they be deemed unfeminine or, worse, ambitious.",ai_mimicked,0.75,7.6,0.6,15.597125000000002,0.0,16.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Is it truly possible to believe in a meritocracy when the starting lines are so drastically different for everyone? Social stratification, the hierarchical arrangement of individuals and groups in societies, isn’t simply about individual achievement; it’s a system built on inherited advantage and disadvantage. Access to quality education, healthcare, and even nutritious food are powerfully correlated with socioeconomic status, creating a self-perpetuating cycle. Those born into privilege often have opportunities unavailable to others, not necessarily due to superior talent, but due to the resources at their disposal. This isn’t to diminish hard work, but to acknowledge the systemic barriers that prevent upward mobility for many. Consequently, social stratification impacts not just economic outcomes, but also health, lifespan, and overall well-being, demonstrating its pervasive influence.",ai_neutral,0.81,6.666666666666667,0.4594594594594595,18.0683870967742,1.0,13.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The concept of social stratification often feels abstract, yet its impact is intensely personal, manifesting in everyday experiences. Consider the subtle biases in hiring practices, the geographical concentration of resources leading to unequal school funding, or the disproportionate representation of certain groups within the criminal justice system. These aren’t isolated incidents, but rather symptoms of a larger pattern. A stratified society isn’t necessarily *unfair* in intent, but it inevitably produces unequal outcomes. The challenge lies in acknowledging these disparities, understanding their root causes – historical injustices, discriminatory policies, and unconscious biases – and actively working towards a more equitable distribution of power and resources. Ignoring these realities only solidifies existing hierarchies.",ai_neutral,0.81,6.0,0.59375,18.66747706422019,0.0,9.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The gentleman walked on with them by the officer's side; and as many of the crowd as could achieve the feat, got a little ahead, and stared back at Oliver from time to time. The boys shouted in triumph; and on they went. TREATS OF MR. FANG THE POLICE MAGISTRATE; AND FURNISHES A SLIGHT SPECIMEN OF HIS MODE OF ADMINISTERING JUSTICE The offence had been committed within the district, and indeed in the immediate neighborhood of, a very notorious metropolitan police office. The crowd had only the satisfaction of accompanying Oliver through two or three streets, and down a place called Mutton Hill, when he was led beneath a low archway, and up a dirty court, into this dispensary of summary justice, by the back way.",human,0.69,6.4,0.2857142857142857,12.312603174603176,3.0,9.0,human,human,human,True,False
"What I had meant was, that when I came into my property and was able to do something for Joe, it would have been much more agreeable if he had been better qualified for a rise in station. He was so perfectly innocent of my meaning, however, that I thought I would mention it to Biddy in preference. So, when we had walked home and had had tea, I took Biddy into our little garden by the side of the lane, and, after throwing out in a general way for the elevation of her spirits, that I should never forget her, said I had a favour to ask of her.",human,0.66,7.666666666666667,0.4615384615384615,14.586363636363636,0.0,10.0,human,human,human,True,False
"I will not admit that one speech or one action of this inestimable man is incapable of being reconciled with reality, and I should not wonder if many of these words and actions are historically true. But the greatness of Mr. Collins could not have been so satisfactorily exhibited if his creatress had not adjusted so artfully to him the figures of Mr. Bennet and of Lady Catherine de Bourgh. The latter, like Mr. Collins himself, has been charged with exaggeration. There is, perhaps, a very faint shade of colour for the charge; but it seems to me very faint indeed.",human,0.72,5.5,0.5384615384615384,8.02922206506365,1.0,5.0,human,human,human,True,False
"What was Oliver's horror and alarm as he stood a few paces off, looking on with his eyelids as wide open as they would possibly go, to see the Dodger plunge his hand into the old gentleman's pocket, and draw from thence a handkerchief! To see him hand the same to Charley Bates; and finally to behold them, both running away round the corner at full speed! In an instant the whole mystery of the hankerchiefs, and the watches, and the jewels, and the Jew, rushed upon the boy's mind. He stood, for a moment, with the blood so tingling through all his veins from terror, that he felt as if he were in a burning fire; then, confused and frightened, he took to his heels; and, not knowing what he did, made off as fast as he could lay his feet to the ground.",human,0.7,7.0,0.3076923076923077,13.684051724137934,3.0,15.0,human,human,human,True,False
"He was declared to be in debt to every tradesman in the place, and his intrigues, all honoured with the title of seduction, had been extended into every tradesman's family. Everybody declared that he was the wickedest young man in the world; and everybody began to find out that they had always distrusted the appearance of his goodness. Elizabeth, though she did not credit above half of what was said, believed enough to make her former assurance of her sister's ruin still more certain; and even Jane, who believed still less of it, became almost hopeless, more especially as the time was now come, when, if they had gone to Scotland, which she had never before entirely despaired of, they must in all probability have gained some news of them.",human,0.7,8.666666666666666,0.3157894736842105,18.828461538461543,2.0,12.0,human,human,human,True,False
"Scattered wits take a long time picking up; and often before I had got them well together, they would be dispersed in all directions by one stray thought, that perhaps after all Miss Havisham was going to make my fortune when my time was out. If my time had run out, it would have left me still at the height of my perplexities, I dare say. It never did run out, however, but was brought to a premature end, as I proceed to relate. It was in the fourth year of my apprenticeship to Joe, and it was a Saturday night.",human,0.7,6.25,0.2857142857142857,9.44561881188119,1.0,8.0,human,human,human,True,False
"On Edward's side, more particularly, there was a deficiency of all that a lover ought to look and say on such an occasion. He was confused, seemed scarcely sensible of pleasure in seeing them, looked neither rapturous nor gay, said little but what was forced from him by questions, and distinguished Elinor by no mark of affection. Marianne saw and listened with increasing surprise. She began almost to feel a dislike of Edward; and it ended, as every feeling must end with her, by carrying back her thoughts to Willoughby, whose manners formed a contrast sufficiently striking to those of his brother elect.",human,0.8,8.2,0.25,12.438907766990294,1.0,9.0,human,human,human,True,False
"A bear-leader, a popular street character of the time, was impressed as an additional ornament, before the cavalcade had gone far down the Strand; and his bear, who was black and very mangy, gave quite an Undertaking air to that part of the procession in which he walked. Thus, with beer-drinking, pipe-smoking, song-roaring, and infinite caricaturing of woe, the disorderly procession went its way, recruiting at every step, and all the shops shutting up before it. Its destination was the old church of Saint Pancras, far off in the fields. It got there in course of time; insisted on pouring into the burial-ground; finally, accomplished the interment of the deceased Roger Cly in its own way, and highly to its own satisfaction.",human,0.74,7.0,0.2857142857142857,14.39188524590164,3.0,15.0,human,human,human,True,False
"Consider the subtle, yet pervasive, expectations surrounding grief. While empathy and support are often offered, there’s an underlying societal pressure to ‘move on’ within a prescribed timeframe. Individuals are frequently encouraged to appear strong and resilient, potentially suppressing the natural and necessary process of mourning. This expectation disregards the deeply personal and unpredictable nature of loss, forcing individuals to navigate their pain within the confines of external judgment. Allowing space for authentic emotional expression, without the pressure of societal timelines, is crucial for healthy healing and genuine recovery.",ai_neutral,,6.4,0.8571428571428571,15.812636363636363,0.0,7.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The weight of familial duty, one might suppose, falls most heavily upon the eldest son, destined as he is to inherit and perpetuate the family establishment. However, to observe the conduct of Mr. Harrington, a gentleman recently burdened with the care of a widowed sister and her numerous offspring, revealed a truth less readily acknowledged: that such obligations can prove equally debilitating to a man of leisure. He had, prior to this misfortune, entertained a lively pursuit of the arts and a considerable acquaintance with London society. Now, his evenings were consumed with accounts and settlements, his conversation dominated by the price of provisions and the intricacies of poor laws. One could scarcely recognise in him the polished gentleman of former years, so completely had his existence been absorbed by the demands of kinship.",ai_mimicked,0.76,8.4,0.28125,13.461791044776117,0.0,11.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Even the Cock-lane ghost had been laid only a round dozen of years, after rapping out its messages, as the spirits of this very year last past (supernaturally deficient in originality) rapped out theirs. Mere messages in the earthly order of events had lately come to the English Crown and People, from a congress of British subjects in America: which, strange to relate, have proved more important to the human race than any communications yet received through any of the chickens of the Cock-lane brood. France, less favoured on the whole as to matters spiritual than her sister of the shield and trident, rolled with exceeding smoothness down hill, making paper money and spending it.",human,0.74,11.666666666666666,0.52,17.521739130434785,0.0,8.0,human,human,human,True,False
