text_sample,actual_class,ttr,tree_depth,adj_noun_ratio,flesch_kincaid,semicolon_density,comma_density,pred_tier_a_xgb,pred_tier_b_ffnn,pred_tier_c_transformer,all_correct,deceptive_sample
"He protested that, except Lady Catherine and her daughter, he had never seen a more elegant woman; for she had not only received him with the utmost civility, but had even pointedly included him in her invitation for the next evening, although utterly unknown to her before. Something, he supposed, might be attributed to his connection with them, but yet he had never met with so much attention in the whole course of his life. As no objection was made to the young people's engagement with their aunt, and all Mr. Collins's scruples of leaving Mr. and Mrs. Bennet for a single evening during his visit were most steadily resisted, the coach conveyed him and his five cousins at a suitable hour to Meryton; and the girls had the pleasure of hearing, as they entered the drawing-room, that Mr. Wickham had accepted their uncle's invitation, and was then in the house.",human,0.6644295302013423,7.666666666666667,0.3333333333333333,12.276655629139077,2.0,12.0,human,human,human,True,False
"But I saw that everything within my view which ought to be white, had been white long ago, and had lost its lustre and was faded and yellow. I saw that the bride within the bridal dress had withered like the dress, and like the flowers, and had no brightness left but the brightness of her sunken eyes. I saw that the dress had been put upon the rounded figure of a young woman, and that the figure upon which it now hung loose had shrunk to skin and bone. Once, I had been taken to see some ghastly waxwork at the Fair, representing I know not what impossible personage lying in state.",human,0.6261682242990654,6.25,0.5555555555555556,10.569092920353985,0.0,7.0,human,human,human,True,False
"Looking beyond individual circumstances, the very structure of modern economies often exacerbates social class divisions. The rise of the gig economy, for example, while offering flexibility, frequently lacks the benefits and security of traditional employment, disproportionately impacting those with fewer resources. Similarly, automation threatens to displace workers in low-skill jobs, potentially widening the gap between the highly skilled and the less skilled. These aren’t inevitable consequences of progress; they are policy choices. Investing in retraining programs, strengthening labor protections, and exploring alternative economic models – such as universal basic income – are vital steps towards mitigating these risks and creating a more equitable society.",ai_neutral,0.8431372549019608,6.4,0.5483870967741935,18.04835294117647,1.0,9.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“We don’t need marriage to have a committed relationship,” a sentiment once radical, is now commonplace. This perspective doesn’t necessarily signal a rejection of marriage itself, but rather a re-evaluation of its necessity. For many, the legal and social implications of marriage feel outdated or irrelevant, while the financial and emotional risks associated with divorce are significant deterrents. Instead, couples are opting for long-term partnerships built on mutual respect, trust, and shared values, without the formal trappings of matrimony. This trend impacts marriage prospects by reducing the perceived urgency to marry, allowing individuals to prioritize compatibility and emotional connection over societal expectations. The focus shifts from *getting* married to *being* in a fulfilling, committed relationship, regardless of its legal status.",ai_neutral,0.7863247863247863,6.5,0.5555555555555556,16.4,0.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“We inherit the earth from our ancestors, but borrow it from our children,” a sentiment often attributed to Native American wisdom, highlights a crucial, often overlooked aspect of parental influence: legacy. Parents aren’t simply shaping individuals; they’re contributing to a chain of values and beliefs that extend across generations. This influence isn’t limited to direct descendants, but ripples outwards through community and society. A parent who champions social justice, for example, instills not only a moral compass in their child, but also contributes to a broader cultural shift. Understanding this intergenerational responsibility can motivate parents to consciously cultivate qualities they wish to see perpetuated in the world, moving beyond personal desires to consider the long-term impact of their actions.",ai_neutral,0.808695652173913,7.2,0.3636363636363636,17.391159663865547,1.0,9.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Observe the theatre, good sir, for is it not a grand spectacle of orchestrated illusion? The playwright, the director, the very actors themselves – all engaged in a delicate dance of persuasion, seeking to sway the emotions of the audience. But consider the more insidious performances played out beyond the footlights, in the drawing rooms and counting houses of London. A carefully crafted reputation, a strategically placed rumour, a feigned display of sympathy – these are the tools of the manipulator, employed with a skill that rivals the most accomplished thespian. The world, in essence, is a stage, and we, alas, are often unwitting players in a drama not of our own devising, our strings pulled by hands unseen, our actions dictated by motives concealed.",ai_mimicked,0.7565217391304347,7.2,0.2941176470588235,13.574731707317074,0.0,16.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"“Marriage is no longer seen as a necessity, but as a choice,” a sentiment echoed in countless surveys and sociological studies. This reframing of marriage has dramatically altered the landscape of relationship expectations. Where once societal pressure and familial obligation often drove individuals towards marriage, today’s generation prioritizes personal happiness and fulfillment. This doesn’t equate to a decline in the desire for companionship, but rather a demand for a higher standard of emotional intimacy, intellectual connection, and mutual respect within a partnership. Consequently, individuals are more willing to remain single or explore alternative relationship structures if they don’t find a partner who meets these evolving criteria. The emphasis has shifted from ‘finding someone’ to ‘finding the *right* someone.’",ai_neutral,0.8,6.666666666666667,0.3333333333333333,15.980000000000004,0.0,7.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Frequently overlooked is the role of language itself as a tool of social control. The words we use to describe events, people, and ideas aren’t neutral; they carry connotations and frame perceptions. Political rhetoric, for instance, often employs carefully chosen language to evoke specific emotions and shape public opinion. Similarly, the labeling of certain behaviors as ‘deviant’ or ‘criminal’ isn’t simply a descriptive act, but a powerful form of social control that carries legal and social consequences. Even seemingly innocuous phrases can reinforce existing power structures and perpetuate stereotypes. Critical analysis of language, therefore, is essential for deconstructing the subtle ways in which control operates.",ai_neutral,0.7941176470588235,6.5,0.5483870967741935,14.497857142857146,1.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"As for Elizabeth, her thoughts were at Pemberley this evening more than the last; and the evening, though as it passed it seemed long, was not long enough to determine her feelings towards one in that mansion; and she lay awake two whole hours, endeavouring to make them out. She certainly did not hate him. No; hatred had vanished long ago, and she had almost as long been ashamed of ever feeling a dislike against him, that could be so called. The respect created by the conviction of his valuable qualities, though at first unwillingly admitted, had for some time ceased to be repugnant to her feelings; and it was now heightened into somewhat of a friendlier nature by the testimony so highly in his favour, and bringing forward his disposition in so amiable a light, which yesterday had produced.",human,0.6788321167883211,7.0,0.4736842105263157,15.507142857142856,4.0,10.0,human,human,human,True,False
"The air in the Ragged School hung thick with the scent of damp wool and unwashed bodies, a palpable testament to the destitution surrounding it. Yet, even within those grim walls, one could discern the flicker of resilience in the eyes of the children gathered there, a desperate clinging to the promise of knowledge, of betterment. But how fragile that hope! How easily extinguished by a harsh word, a dismissive glance, or the crushing weight of knowing their families faced starvation. Their vulnerability lay not simply in their poverty, but in their utter dependence upon a society that too often turned a blind eye to their plight, preferring to dwell in comfortable illusions of progress and prosperity. The very stones of the building seemed to weep with the unspoken sorrows of its young inhabitants.",ai_mimicked,0.71875,7.0,0.4242424242424242,11.524477611940297,0.0,9.0,human,ai_mimicked,ai_mimicked,False,False
"Isn't it a paradox that the spaces designed for safety – homes, families – can sometimes become the very source of lasting emotional wounds? Childhood trauma isn’t simply about dramatic, overt events; it encompasses a spectrum of adverse experiences, including emotional neglect, witnessing domestic violence, or consistently experiencing parental invalidation. These experiences fundamentally alter a child’s developing brain, impacting their capacity for emotional regulation, attachment, and self-perception. The insidious nature of such trauma lies in its normalization; a child may not recognize their environment as harmful, internalizing the dysfunction as their own failing. Consequently, adults who experienced this often struggle with chronic feelings of inadequacy, difficulty forming healthy relationships, and a pervasive sense of unease, even in seemingly secure situations.",ai_neutral,0.8245614035087719,7.4,0.4473684210526316,19.514,2.0,13.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The fog, a greasy, yellow visitation, clung to London as a mortal dread clings to the heart of a condemned man, and one could not but ponder, observing the hurried, shadowed figures flitting through the gloom, whether the true peril lay in visible thieves or in the unseen dissolution of all order – a creeping paralysis of the soul brought on by the relentless march of industry and the forgetting of ancient pieties. For what, after all, is a pickpocket but a symptom, a mere outward manifestation of a deeper rot? The true threat is not the loss of a purse, but the loss of faith in one’s neighbour, the erosion of common decency, the chilling suspicion that even within the bosom of one’s family, a cold calculation might prevail. It is a fear, whispered in darkened alleys and echoing in the cavernous halls of commerce, that humanity itself is becoming a commodity, traded and bartered without regard for its intrinsic worth.",ai_mimicked,0.6912751677852349,9.75,0.4090909090909091,18.35718944099379,0.0,17.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Consider, if you will, the cobbled streets of Spitalfields, not merely as thoroughfares for commerce and conveyance, but as repositories of lost laughter and unfulfilled promise. It is within these narrow, suffocating lanes that the seeds of a peculiar melancholy are most readily sown, for here, amidst the clamor of hawkers and the stench of refuse, dwell children burdened with responsibilities far beyond their tender years. Young Timothy, scarcely seven summers old, toils from dawn till dusk, matching boots with a speed born not of skill, but of desperation – his mother, a widow ravaged by consumption, relying upon his meager earnings for sustenance. The absence of play, of simple childish delight, is a wound upon his soul, a deprivation that no amount of future prosperity, should fortune ever smile upon him, could ever truly mend. The very air seems to weep with the weight of their collective sorrow.",ai_mimicked,0.7692307692307693,7.6,0.3333333333333333,14.690486486486488,0.0,19.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"What if the self wasn’t a fixed point, but a constantly shifting archipelago? Identity formation isn’t a singular event of ‘discovery,’ but rather a continuous process of negotiation between internal desires and external expectations. From childhood, we absorb narratives – familial, cultural, societal – and initially internalize them, often unconsciously. However, adolescence frequently marks a period of active dismantling and reconstruction, as individuals begin to question these inherited frameworks. This isn’t necessarily rebellion for its own sake, but a crucial step in differentiating the ‘I’ from the ‘we.’ The process is rarely linear; regressions, contradictions, and periods of uncertainty are inherent. Ultimately, a robust sense of self emerges not from finding a definitive answer, but from embracing the ongoing exploration.",ai_neutral,0.8073394495412844,6.0,0.4848484848484848,16.084285714285716,1.0,13.0,ai_neutral,ai_neutral,ai_neutral,True,False
"I thought it my duty to give the speediest intelligence of this to my cousin, that she and her noble admirer may be aware of what they are about, and not run hastily into a marriage which has not been properly sanctioned.' Mr. Collins, moreover, adds, ‘I am truly rejoiced that my cousin Lydia's sad business has been so well hushed up, and am only concerned that their living together before the marriage took place should be so generally known. I must not, however, neglect the duties of my station, or refrain from declaring my amazement, at hearing that you received the young couple into your house as soon as they were married.",human,0.7522935779816514,8.0,0.4285714285714285,16.538938053097343,0.0,10.0,ai_mimicked,human,human,False,False
"I consumed the whole time in thinking how strange it was that I should be encompassed by all this taint of prison and crime; that, in my childhood out on our lonely marshes on a winter evening, I should have first encountered it; that, it should have reappeared on two occasions, starting out like a stain that was faded but not gone; that, it should in this new way pervade my fortune and advancement. While my mind was thus engaged, I thought of the beautiful young Estella, proud and refined, coming towards me, and I thought with absolute abhorrence of the contrast between the jail and her.",human,0.69,11.0,0.5294117647058824,21.1553738317757,3.0,9.0,human,human,human,True,False
"We sat in the dreamy room among the old strange influences which had so wrought upon me, and I learnt that she had but just come home from France, and that she was going to London. Proud and wilful as of old, she had brought those qualities into such subjection to her beauty that it was impossible and out of nature or I thought so to separate them from her beauty. Truly it was impossible to dissociate her presence from all those wretched hankerings after money and gentility that had disturbed my boyhood, from all those ill-regulated aspirations that had first made me ashamed of home and Joe, from all those visions that had raised her face in the glowing fire, struck it out of the iron on the anvil, extracted it from the darkness of night to look in at the wooden window of the forge, and flit away.",human,0.5906040268456376,6.5,0.5217391304347826,20.351333333333333,0.0,8.0,human,human,human,True,False
"If you love Mr. Darcy half so well as I do my dear Wickham, you must be very happy. It is a great comfort to have you so rich; and when you have nothing else to do, I hope you will think of us. I am sure Wickham would like a place at court very much; and I do not think we shall have quite money enough to live upon without some help. Any place would do of about three or four hundred a year; but, however, do not speak to Mr. Darcy about it, if you had rather not.",human,0.6881720430107527,5.75,0.7142857142857143,5.306000000000001,3.0,5.0,human,human,human,True,False
"One might be tempted to believe that the pursuit of ambition, the relentless climb up the social ladder, offers a remedy for loneliness. Yet, I posit that it often exacerbates it, creating a chasm between the aspirant and those left behind. Mr. Silas Blackwood, a man consumed by his desire for wealth and influence, discovered, to his profound dismay, that each rung he ascended only served to isolate him further. Old friends, once cherished companions, became inconvenient reminders of a past he wished to forget. Genuine affection was replaced by the hollow flattery of sycophants. He found himself surrounded by admirers, yet utterly alone, a gilded cage being a prison nonetheless, and the price of success, a desolate and echoing emptiness.",ai_mimicked,0.7876106194690266,6.666666666666667,0.2962962962962963,12.16921487603306,0.0,14.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Observing the subtle cues of class – the way people speak, dress, and carry themselves – reveals how deeply ingrained these distinctions are in our social fabric. These aren’t necessarily conscious signals, but rather learned behaviors that reflect one’s upbringing and social environment. Someone raised in a working-class family might prioritize practicality and resilience, while someone from an upper-class background might emphasize refinement and networking. These differences, though often superficial, can create barriers to communication and understanding, fostering a sense of “otherness” and reinforcing social divisions. Recognizing these subtle markers isn’t about judgment, but about acknowledging the diverse ways in which class shapes identity and social interaction.",ai_neutral,0.7619047619047619,7.0,0.3636363636363636,15.975238095238094,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"To observe the courtship rituals of the ton is to witness a delicate dance of propriety and deception. Every glance, every compliment, every carefully worded inquiry is fraught with hidden meaning, a subtle attempt to gauge the other party’s intentions and assess their worth. It is a game played with the utmost seriousness, for the stakes are exceedingly high. A misstep, a poorly chosen word, can ruin a promising prospect and condemn a young lady to the dreaded status of a spinster. One cannot help but feel a degree of sympathy for those caught in this intricate web of social expectation, particularly those who possess a genuine desire for affection, rather than merely a desire for a comfortable establishment.",ai_mimicked,0.7757009345794392,8.0,0.4516129032258064,13.821411764705882,0.0,8.0,ai_neutral,ai_mimicked,ai_mimicked,False,False
"Isn't it strange how the world feels infinitely larger when you’re small? Childhood vulnerability isn’t simply about physical helplessness, though that’s certainly a component. It’s the cognitive dissonance of understanding danger intellectually, yet lacking the emotional and experiential tools to navigate it effectively. A scraped knee feels catastrophic, a harsh word feels like a personal failing, and the absence of a parent triggers a primal fear of abandonment. This isn’t weakness; it’s a necessary stage of development where the brain is actively building its protective mechanisms. The intensity of these feelings, while overwhelming in the moment, are crucial for learning boundaries, trust, and ultimately, resilience. It’s a period defined by a profound openness to influence, both positive and negative, shaping the foundations of the adult to come.",ai_neutral,0.7815126050420168,5.714285714285714,0.6333333333333333,13.59910011248594,1.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"To speak of manipulation is to speak, in truth, of a profound imbalance – a disparity of power cloaked in the guise of affection or necessity. It is a disease of the spirit, festering in the shadowed recesses of the human condition. One recalls the Reverend Mr. Ainsworth, a pillar of the community, lauded for his piety and charitable works. Yet, beneath the veneer of sanctity lay a chilling ambition. He cultivated a network of informants, subtly encouraging gossip and discord amongst his parishioners, all to maintain his position of authority. He did not demand obedience; he *engineered* it, fostering a climate of fear and dependence, where dissent was swiftly and silently extinguished. A shepherd who tended his flock not with love, but with a calculating eye.",ai_mimicked,0.717948717948718,6.571428571428571,0.1111111111111111,11.062023809523811,1.0,11.0,human,ai_mimicked,ai_mimicked,False,False
"Of the conduct of the worldly minded Pumblechook while this was doing, I desire to say no more than it was all addressed to me; and that even when those noble passages were read which remind humanity how it brought nothing into the world and can take nothing out, and how it fleeth like a shadow and never continueth long in one stay, I heard him cough a reservation of the case of a young gentleman who came unexpectedly into large property. When we got back, he had the hardihood to tell me that he wished my sister could have known I had done her so much honour, and to hint that she would have considered it reasonably purchased at the price of her death.",human,0.7394957983193278,12.0,0.4,24.833,1.0,5.0,human,human,human,True,False
"Old Man Tiber, they called him, a river-watcher whose life had been measured by the ebb and flow of the Thames, possessed a peculiar melancholy, born not of personal misfortune, but of a profound understanding of impermanence. He’d seen empires rise and fall reflected in the murky waters, witnessed the relentless encroachment of brick and mortar upon the green fields, and declared, with a shake of his grizzled head, that the greatest danger facing mankind was not famine, nor plague, nor even the wrath of foreign powers, but the insidious belief in one’s own permanence. “We build our monuments,” he’d croak, his voice raspy as river stones, “and fancy they’ll stand for eternity, forgetting that even the mountains themselves are worn down by the patient hand of time. It’s the forgetting, you see, the forgetting that’s the killer.” A grim philosophy, to be sure, but one that resonated with a chilling truth.",ai_mimicked,0.722972972972973,7.2,0.3414634146341463,14.043631578947366,0.0,20.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The drawing-room, with its delicate furnishings and carefully arranged displays of accomplishment, served as a gilded cage for many a young lady. There, amidst the pianoforte practice and the embroidery frames, a subtle but pervasive lesson was imparted: that a woman’s sphere of influence was limited to the domestic, that her intellect was best employed in the cultivation of pleasing accomplishments, and that her ambition should not extend beyond securing a suitable husband. One could scarcely blame those who, finding such limitations irksome, sought solace in clandestine correspondence or in the pursuit of intellectual interests deemed unfeminine. Yet, to openly defy these conventions was to risk social ostracism, and to forfeit the very protections afforded by a well-regulated society.",ai_mimicked,0.8,8.0,0.4827586206896552,17.331827731092442,0.0,10.0,ai_neutral,ai_mimicked,ai_mimicked,False,False
"Historically, the control of information has been a cornerstone of power. Before the printing press, knowledge was largely confined to the elite – the clergy, the aristocracy – who carefully curated and disseminated information to maintain their authority. Scribes painstakingly copied manuscripts, controlling not only *what* was known, but also *who* had access to it. This deliberate restriction of knowledge served to reinforce existing social hierarchies and suppress challenges to the status quo. The democratization of information through technologies like the printing press and, later, the internet, represents a significant shift in power, though even today, access to reliable information remains unevenly distributed, demonstrating the enduring link between knowledge and control.",ai_neutral,0.7009345794392523,6.2,0.1470588235294117,16.62025688073395,0.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The workhouse, a grim and forbidding edifice, stood as a stark reminder of the precariousness of existence, a monument to the indifference of fate. Within its walls, the aged and infirm, the orphaned and destitute, huddled together, stripped of dignity and hope, their lives reduced to a monotonous cycle of toil and privation. But the true horror, it seemed to me, observing the gaunt faces pressed against the barred windows, was not merely the physical suffering, but the utter lack of agency, the complete surrender to circumstance. To be reduced to a mere object of charity, to have one’s fate determined by the whims of a parish beadle, was to experience a kind of living death, a slow erosion of the self. The existential threat, therefore, resided not in poverty itself, but in the annihilation of the human spirit.",ai_mimicked,0.6717557251908397,7.8,0.4054054054054054,14.098043165467626,0.0,19.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"As she applied herself to set the tea-things, Joe peeped down at me over his leg, as if he were mentally casting me and himself up, and calculating what kind of pair we practically should make, under the grievous circumstances foreshadowed. After that, he sat feeling his right-side flaxen curls and whisker, and following Mrs. Joe about with his blue eyes, as his manner always was at squally times. My sister had a trenchant way of cutting our bread and butter for us, that never varied. First, with her left hand she jammed the loaf hard and fast against her bib, where it sometimes got a pin into it, and sometimes a needle, which we afterwards got into our mouths.",human,0.7647058823529411,7.75,0.2608695652173913,10.191666666666666,0.0,12.0,human,human,human,True,False
"So, when I had pledged myself to comfort and abet Herbert in the affair of his heart by all practicable and impracticable means, and when Herbert had told me that his affianced already knew me by reputation and that I should be presented to her, and when we had warmly shaken hands upon our mutual confidence, we blew out our candles, made up our fire, locked our door, and issued forth in quest of Mr. Wopsle and Denmark. On our arrival in Denmark, we found the king and queen of that country elevated in two arm-chairs on a kitchen-table, holding a Court.",human,0.68,7.5,0.1578947368421052,15.13862745098039,0.0,9.0,human,human,human,True,False
"The present unhappy state of the family rendered any other excuse for the lowness of her spirits unnecessary; nothing, therefore, could be fairly conjectured from that,--though Elizabeth, who was by this time tolerably well acquainted with her own feelings, was perfectly aware that, had she known nothing of Darcy, she could have borne the dread of Lydia's infamy somewhat better. It would have spared her, she thought, one sleepless night out of two. When Mr. Bennet arrived, he had all the appearance of his usual philosophic composure. He said as little as he had ever been in the habit of saying; made no mention of the business that had taken him away; and it was some time before his daughters had courage to speak of it.",human,0.7165354330708661,6.25,0.7058823529411765,14.488650793650796,3.0,10.0,human,human,human,True,False
"The concept of a “safe space” has gained traction in recent years, and rightly so, because it directly addresses the inherent vulnerability of childhood. Before abstract reasoning fully develops, children are remarkably susceptible to environmental stressors. Trauma, even seemingly minor incidents, can become deeply ingrained, altering neurological pathways and impacting future emotional regulation. This isn’t to suggest overprotection, but rather a recognition that children require consistent, nurturing relationships and predictable environments to thrive. A lack of these foundational elements doesn’t necessarily result in overt pathology, but can manifest as subtle difficulties with self-esteem, attachment, or impulse control later in life. Prioritizing emotional safety isn’t coddling; it’s providing the necessary conditions for healthy brain development.",ai_neutral,0.8571428571428571,6.333333333333333,0.625,17.904210526315797,1.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“My dear,” Mr. Alistair Finchley declared to his youngest, Penelope, “a sensible marriage is not merely a matter of affection, but of securing one’s future.” Penelope, accustomed to her father’s pronouncements on all matters practical, merely offered a polite inclination of the head. He continued, expounding upon the virtues of Mr. Grimshaw, a man of considerable fortune but lamentable conversation, and the advantages of a connection with his family. It was a scene repeated in countless households, the father assuming the mantle of protector and provider, the daughter expected to acquiesce to his judgment. Yet, one could not help but wonder if such arrangements, born of prudence rather than inclination, were truly conducive to happiness, or merely a perpetuation of societal expectations, devoid of genuine warmth.",ai_mimicked,0.7394957983193278,8.6,0.3636363636363636,13.250634920634925,0.0,16.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The grand edifice of society, viewed from the shadowed alleyways where misfortune dwells, reveals itself not as a structure of justice and benevolence, but a monstrous pyramid, precariously balanced upon the bowed backs of the unseen and unheard. Observe, if you will, the portly merchant, puffed with self-importance and the fruits of industry – industry, mind you, often built upon the slender wages and broken spirits of those who toil in his warehouses. He strides forth, oblivious to the pinched faces peering from doorways, secure in the knowledge that the law, and custom too, conspire to maintain his elevated position. It is a cruel arithmetic, this, where the sum of another’s suffering invariably adds to one’s own comfort, and the scales, so deliberately weighted, rarely offer a moment’s respite to the burdened. A chilling spectacle, indeed, for any soul possessed of a compassionate heart.",ai_mimicked,0.7608695652173914,8.6,0.5,15.20316083916084,0.0,20.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The concept of parental duty often defaults to providing basic needs – food, shelter, education – yet a crucial, often overlooked, component is the transmission of values. These aren’t necessarily religious or political doctrines, but fundamental principles like empathy, integrity, and respect for diverse perspectives. This transmission isn’t achieved through lectures, but through modeling. Children are astute observers, internalizing behaviors far more readily than pronouncements. A parent who consistently demonstrates kindness, honesty, and a willingness to listen cultivates these qualities in their child. This ethical foundation isn’t about creating perfect individuals, but about fostering responsible citizens capable of contributing positively to society. It’s a long-term investment, shaping not just a child’s character, but the future community.",ai_neutral,0.8363636363636363,7.142857142857143,0.3947368421052631,15.603533834586464,0.0,14.0,ai_mimicked,ai_neutral,ai_neutral,False,False
"After breakfast, Joe brought out my indentures from the press in the best parlour, and we put them in the fire, and I felt that I was free. With all the novelty of my emancipation on me, I went to church with Joe, and thought perhaps the clergyman wouldn't have read that about the rich man and the kingdom of Heaven, if he had known all. After our early dinner, I strolled out alone, purposing to finish off the marshes at once, and get them done with. As I passed the church, I felt (as I had felt during service in the morning) a sublime compassion for the poor creatures who were destined to go there, Sunday after Sunday, all their lives through, and to lie obscurely at last among the low green mounds.",human,0.6825396825396826,6.25,0.45,12.97350746268657,0.0,13.0,human,human,human,True,False
"It was clear that I must repair to our town next day, and in the first flow of my repentance, it was equally clear that I must stay at Joe's. But, when I had secured my box-place by to-morrow's coach, and had been down to Mr. Pocket's and back, I was not by any means convinced on the last point, and began to invent reasons and make excuses for putting up at the Blue Boar. I should be an inconvenience at Joe's; I was not expected, and my bed would not be ready; I should be too far from Miss Havisham's, and she was exacting and mightn't like it.",human,0.6826923076923077,8.0,0.4285714285714285,10.085206422018349,2.0,8.0,human,human,human,True,False
"Old Man Tiber, they called him – a name bestowed not out of respect, but a grim acknowledgement of his age and the relentless current of misfortune that had carried him to the lowest ebb. He was, in his youth, a master carpenter, a craftsman of renown, building grand staircases for the very houses that now turned their backs upon him. But a twist of fate – a crippling accident, a dishonest partner, the usual catalogue of calamities – had stripped him of his livelihood and his dignity. And yet, observe the subtle pride that remains in his bearing, the faint echo of skill in his gnarled hands. It is not charity he craves, mark you, but opportunity; a chance to prove that even in the winter of his years, a man may still possess worth, a value beyond the price of a crust of bread.",ai_mimicked,0.6893939393939394,8.4,0.2972972972972973,12.150013986013992,1.0,14.0,human,ai_mimicked,ai_mimicked,False,False
"It is a truth universally acknowledged, that a parent possessed of fortune must be in want of a suitable plan for its disposal, and frequently, though not invariably, that plan will involve the securing of a comfortable establishment for a daughter. Yet, to consider parental duty merely as a financial transaction, a shrewd calculation of dowries and settlements, is to diminish its true significance. For what, after all, is wealth but a means to an end? A prudent mother will not solely concern herself with providing for her child’s material needs, but will cultivate within her a disposition to virtue, a capacity for rational enjoyment, and a discernment sufficient to resist the allurements of folly. To neglect the formation of character in pursuit of a handsome match is a disservice, not merely to the daughter herself, but to society at large, for it risks propagating ignorance and impertinence under the guise of respectability.",ai_mimicked,0.6834532374100719,7.8,0.2682926829268293,16.704784313725494,0.0,15.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"“It takes a village to raise a child,” an African proverb reminds us, and while the nuclear family remains central, acknowledging the broader network of influence is vital to understanding parental duty. Modern parents aren’t isolated units; they operate within a complex web of support systems – schools, community organizations, extended family, even online resources. Recognizing limitations and actively seeking assistance isn’t a sign of failure, but a demonstration of responsible parenting. This collaborative approach extends to co-parenting, even in challenging circumstances, prioritizing the child’s well-being above personal grievances. Effective parenting, therefore, isn’t about solitary control, but about strategically leveraging available resources to create a nurturing and supportive environment.",ai_neutral,0.8173076923076923,7.0,0.4736842105263157,18.837703703703703,1.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"From an evolutionary perspective, humans are fundamentally social creatures, hardwired for connection and cooperation. Our ancestors thrived through collective effort, and social bonds were essential for survival. Therefore, prolonged social isolation triggers a stress response, activating the same neural pathways as physical pain. This isn’t hyperbole; studies demonstrate that isolation weakens the immune system, increases inflammation, and elevates the risk of cardiovascular disease. Recognizing this biological imperative underscores the seriousness of the issue, moving it beyond a purely psychological concern and positioning it as a fundamental threat to human health and longevity.",ai_neutral,0.8202247191011236,6.6,0.5925925925925926,17.10991304347826,1.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"When I had been in Mr. Pocket's family a month or two, Mr. and Mrs. Camilla turned up. Camilla was Mr. Pocket's sister. Georgiana, whom I had seen at Miss Havisham's on the same occasion, also turned up. She was a cousin, an indigestive single woman, who called her rigidity religion, and her liver love. These people hated me with the hatred of cupidity and disappointment. As a matter of course, they fawned upon me in my prosperity with the basest meanness. Towards Mr. Pocket, as a grown-up infant with no notion of his own interests, they showed the complacent forbearance I had heard them express.",human,0.74,6.0,0.2727272727272727,7.371257861635222,0.0,9.0,human,human,human,True,False
"But here I anticipate a little, for I was not a Finch, and could not be, according to the sacred laws of the society, until I came of age. In my confidence in my own resources, I would willingly have taken Herbert's expenses on myself; but Herbert was proud, and I could make no such proposal to him. So he got into difficulties in every direction, and continued to look about him. When we gradually fell into keeping late hours and late company, I noticed that he looked about him with a desponding eye at breakfast-time; that he began to look about him more hopefully about midday; that he drooped when he came into dinner; that he seemed to descry Capital in the distance, rather clearly, after dinner; that he all but realised Capital towards midnight; and that at about two o'clock in the morning, he became so deeply despondent again as to talk of buying a rifle and going to America, with a general purpose of compelling buffaloes to make his fortune.",human,0.6319018404907976,7.25,0.4,19.28443641618497,6.0,12.0,human,human,human,True,False
"The pervasive myth of social mobility frequently obscures the reality of class consciousness. While stories of “rags to riches” capture the imagination, they are statistically rare and often presented as exceptional cases, reinforcing the idea that success is solely dependent on individual effort. However, a growing awareness of intergenerational wealth transfer, coupled with stagnant wages for many, is fostering a renewed sense of class identity. This isn’t necessarily about resentment, but about recognizing the structural barriers that limit upward mobility. It’s about understanding that the playing field isn’t level, and that systemic advantages and disadvantages are passed down through families, impacting everything from educational opportunities to healthcare access.",ai_neutral,0.7924528301886793,7.4,0.4333333333333333,17.854370370370372,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
